date,exercise,category,weight,reps,serie_load,week_of_year,week
2022-07-29,Leg Extension Machine,Legs,40,10,400,30,2022-07-24
2022-07-29,Seated Adductor,Legs,55,12,660,30,2022-07-24
2022-07-29,Seated Adductor,Legs,55,12,660,30,2022-07-24
2022-07-29,Seated Adductor,Legs,55,12,660,30,2022-07-24
2022-07-29,Seated Adductor,Legs,55,12,660,30,2022-07-24
2022-07-29,Seated Calf Raise Machine,Legs,70,14,980,30,2022-07-24
2022-07-29,Seated Calf Raise Machine,Legs,90,12,1080,30,2022-07-24
2022-07-29,Seated Calf Raise Machine,Legs,90,12,1080,30,2022-07-24
2022-07-29,Seated Calf Raise Machine,Legs,90,12,1080,30,2022-07-24
2022-07-29,Incline Barbell Bench Press,Chest,55,10,550,30,2022-07-24
2022-07-29,Incline Barbell Bench Press,Chest,55,10,550,30,2022-07-24
2022-07-29,Incline Barbell Bench Press,Chest,55,10,550,30,2022-07-24
2022-07-29,Incline Barbell Bench Press,Chest,55,8,440,30,2022-07-24
2022-07-29,Lateral Machine Raise (1 Arm),Shoulders,10,12,120,30,2022-07-24
2022-07-29,Lateral Machine Raise (1 Arm),Shoulders,10,12,120,30,2022-07-24
2022-07-29,Lateral Machine Raise (1 Arm),Shoulders,10,12,120,30,2022-07-24
2022-07-29,Lateral Machine Raise (1 Arm),Shoulders,10,12,120,30,2022-07-24
2022-07-30,Triceps Extension,Triceps,50,12,600,30,2022-07-24
2022-07-30,Triceps Extension,Triceps,50,12,600,30,2022-07-24
2022-07-30,Triceps Extension,Triceps,50,12,600,30,2022-07-24
2022-07-30,Triceps Extension,Triceps,50,12,600,30,2022-07-24
2022-07-30,Dumbbell Curl Alternate,Biceps,10,15,150,30,2022-07-24
2022-07-30,Dumbbell Curl Alternate,Biceps,10,15,150,30,2022-07-24
2022-07-30,Dumbbell Curl Alternate,Biceps,12.5,13,162.5,30,2022-07-24
2022-07-30,Triceps Press Smith,Triceps,40,11,440,30,2022-07-24
2022-07-30,Triceps Press Smith,Triceps,50,10,500,30,2022-07-24
2022-07-30,Triceps Press Smith,Triceps,50,10,500,30,2022-07-24
2022-07-30,Triceps Press Smith,Triceps,50,8,400,30,2022-07-24
2022-07-30,Biceps Curl Roman Bar,Biceps,25,12,300,30,2022-07-24
2022-07-30,Biceps Curl Roman Bar,Biceps,25,10,250,30,2022-07-24
2022-07-30,Biceps Curl Roman Bar,Biceps,25,11,275,30,2022-07-24
2022-07-30,Biceps Curl Roman Bar,Biceps,25,11,275,30,2022-07-24
2022-07-30,Dips,Triceps,1,13,13,30,2022-07-24
2022-07-30,Dips,Triceps,1,13,13,30,2022-07-24
2022-07-30,Dips,Triceps,1,8,8,30,2022-07-24
2022-07-30,Biceps Dumbbell Curl,Biceps,17.5,8,140,30,2022-07-24
2022-07-30,Biceps Dumbbell Curl,Biceps,17.5,8,140,30,2022-07-24
2022-07-30,Biceps Dumbbell Curl,Biceps,15,8,120,30,2022-07-24
2022-07-30,Biceps Dumbbell Curl,Biceps,12.5,6,75,30,2022-07-24
2022-07-30,Biceps Dumbbell Curl,Biceps,10,6,60,30,2022-07-24
2022-07-30,Biceps Dumbbell Curl,Biceps,7.5,6,45,30,2022-07-24
2022-07-30,Biceps Dumbbell Curl,Biceps,5,6,30,30,2022-07-24
2022-07-30,Biceps Dumbbell Curl,Biceps,2.5,6,15,30,2022-07-24
2022-08-01,Flat Barbell Bench Press,Chest,50,10,500,31,2022-07-31
2022-08-01,Flat Barbell Bench Press,Chest,50,10,500,31,2022-07-31
2022-08-01,Flat Barbell Bench Press,Chest,75,3,225,31,2022-07-31
2022-08-01,Flat Barbell Bench Press,Chest,80,3,240,31,2022-07-31
2022-08-01,Flat Barbell Bench Press,Chest,90,1,90,31,2022-07-31
2022-08-01,Flat Barbell Bench Press,Chest,100,3,300,31,2022-07-31
2022-08-01,Flat Barbell Bench Press,Chest,100,3,300,31,2022-07-31
2022-08-01,Flat Barbell Bench Press,Chest,100,2,200,31,2022-07-31
2022-08-01,Flat Barbell Bench Press,Chest,65,10,650,31,2022-07-31
2022-08-01,Flat Barbell Bench Press,Chest,65,10,650,31,2022-07-31
2022-08-01,Incline Dumbbell Bench Press,Chest,27.5,8,220,31,2022-07-31
2022-08-01,Incline Dumbbell Bench Press,Chest,27.5,8,220,31,2022-07-31
2022-08-01,Incline Dumbbell Bench Press,Chest,27.5,8,220,31,2022-07-31
2022-08-01,Incline Dumbbell Bench Press,Chest,27.5,7,192.5,31,2022-07-31
2022-08-01,Seated Machine Fly,Chest,50,12,600,31,2022-07-31
2022-08-01,Seated Machine Fly,Chest,50,12,600,31,2022-07-31
2022-08-01,Seated Machine Fly,Chest,55,12,660,31,2022-07-31
2022-08-01,Seated Machine Fly,Chest,55,12,660,31,2022-07-31
2022-08-01,Cable Crossover,Chest,30,10,300,31,2022-07-31
2022-08-01,Cable Crossover,Chest,30,10,300,31,2022-07-31
2022-08-01,Cable Crossover,Chest,30,10,300,31,2022-07-31
2022-08-01,Cable Crossover,Chest,30,7,210,31,2022-07-31
2022-08-01,Arnold Dumbbell Press (1 Arm),Shoulders,15,15,225,31,2022-07-31
2022-08-01,Arnold Dumbbell Press (1 Arm),Shoulders,15,12,180,31,2022-07-31
2022-08-01,Arnold Dumbbell Press (1 Arm),Shoulders,15,12,180,31,2022-07-31
2022-08-01,Lateral Dumbbell Raise,Shoulders,12.5,12,150,31,2022-07-31
2022-08-01,Lateral Dumbbell Raise,Shoulders,12.5,12,150,31,2022-07-31
2022-08-01,Lateral Dumbbell Raise,Shoulders,12.5,10,125,31,2022-07-31
2022-08-01,Cable Face Pull,Shoulders,50,15,750,31,2022-07-31
2022-08-01,Cable Face Pull,Shoulders,50,15,750,31,2022-07-31
2022-08-01,Cable Face Pull,Shoulders,55,13,715,31,2022-07-31
2022-08-01,Cable Face Pull,Shoulders,55,12,660,31,2022-07-31
2022-08-01,EZ-Bar Skullcrusher,Triceps,33,13,429,31,2022-07-31
2022-08-01,EZ-Bar Skullcrusher,Triceps,33,12,396,31,2022-07-31
2022-08-01,EZ-Bar Skullcrusher,Triceps,33,12,396,31,2022-07-31
2022-08-01,EZ-Bar Skullcrusher,Triceps,33,12,396,31,2022-07-31
2022-08-01,Rope Push Down,Triceps,60,12,720,31,2022-07-31
2022-08-01,Rope Push Down,Triceps,60,10,600,31,2022-07-31
2022-08-01,Rope Push Down,Triceps,60,11,660,31,2022-07-31
2022-08-01,Rope Push Down,Triceps,60,9,540,31,2022-07-31
2022-08-02,Deadlift,Back,80,4,320,31,2022-07-31
2022-08-02,Deadlift,Back,100,3,300,31,2022-07-31
2022-08-02,Deadlift,Back,120,2,240,31,2022-07-31
2022-08-02,Deadlift,Back,140,1,140,31,2022-07-31
2022-08-02,Deadlift,Back,150,3,450,31,2022-07-31
2022-08-02,Deadlift,Back,150,3,450,31,2022-07-31
2022-08-02,Deadlift,Back,150,3,450,31,2022-07-31
2022-08-02,Hip Thrust,Legs,80,10,800,31,2022-07-31
2022-08-02,Hip Thrust,Legs,100,10,1000,31,2022-07-31
2022-08-02,Hip Thrust,Legs,100,10,1000,31,2022-07-31
2022-08-02,Hip Thrust,Legs,100,9,900,31,2022-07-31
2022-08-02,Deadlift (1 Leg),Legs,20,10,200,31,2022-07-31
2022-08-02,Deadlift (1 Leg),Legs,20,10,200,31,2022-07-31
2022-08-02,Deadlift (1 Leg),Legs,20,10,200,31,2022-07-31
2022-08-02,Nordic Curl,Legs,1,10,10,31,2022-07-31
2022-08-02,Nordic Curl,Legs,1,12,12,31,2022-07-31
2022-08-02,Nordic Curl,Legs,1,12,12,31,2022-07-31
2022-08-02,Lying Leg Curl Machine,Legs,30,10,300,31,2022-07-31
2022-08-02,Lying Leg Curl Machine,Legs,30,10,300,31,2022-07-31
2022-08-02,Lying Leg Curl Machine,Legs,30,10,300,31,2022-07-31
2022-08-02,Lying Leg Curl Machine,Legs,30,10,300,31,2022-07-31
2022-08-02,Back Extension,Back,1,15,15,31,2022-07-31
2022-08-02,Back Extension,Back,1,15,15,31,2022-07-31
2022-08-02,Back Extension,Back,1,15,15,31,2022-07-31
2022-08-02,Back Extension,Back,1,15,15,31,2022-07-31
2022-08-02,Seated Cable Row,Back,60,12,720,31,2022-07-31
2022-08-02,Seated Cable Row,Back,60,12,720,31,2022-07-31
2022-08-02,Seated Cable Row,Back,60,12,720,31,2022-07-31
2022-08-02,Seated Cable Row,Back,60,10,600,31,2022-07-31
2022-08-02,Lat Pulldown (1 Arm Seated),Back,60,12,720,31,2022-07-31
2022-08-02,Lat Pulldown (1 Arm Seated),Back,60,12,720,31,2022-07-31
2022-08-02,Lat Pulldown (1 Arm Seated),Back,60,12,720,31,2022-07-31
2022-08-02,Lat Pulldown (1 Arm Seated),Back,60,12,720,31,2022-07-31
2022-08-04,Inverted Row TRX,Back,1,10,10,31,2022-07-31
2022-08-04,Inverted Row TRX,Back,1,10,10,31,2022-07-31
2022-08-04,Inverted Row TRX,Back,1,10,10,31,2022-07-31
2022-08-04,Inverted Row TRX,Back,1,10,10,31,2022-07-31
2022-08-04,Barbell Row,Back,60,10,600,31,2022-07-31
2022-08-04,Barbell Row,Back,70,6,420,31,2022-07-31
2022-08-04,Barbell Row,Back,90,5,450,31,2022-07-31
2022-08-04,Barbell Row,Back,90,5,450,31,2022-07-31
2022-08-04,Barbell Row,Back,90,5,450,31,2022-07-31
2022-08-04,Barbell Row,Back,90,6,540,31,2022-07-31
2022-08-04,Lat Pulldown,Back,65,10,650,31,2022-07-31
2022-08-04,Lat Pulldown,Back,65,10,650,31,2022-07-31
2022-08-04,Lat Pulldown,Back,65,10,650,31,2022-07-31
2022-08-04,Lat Pulldown,Back,65,10,650,31,2022-07-31
2022-08-04,Dumbbell Row (1 Arm),Back,35,14,490,31,2022-07-31
2022-08-04,Dumbbell Row (1 Arm),Back,35,14,490,31,2022-07-31
2022-08-04,Dumbbell Row (1 Arm),Back,35,13,455,31,2022-07-31
2022-08-04,Dumbbell Row (1 Arm),Back,35,13,455,31,2022-07-31
2022-08-04,Dumbbell Curl (1 Arm),Biceps,17.5,12,210,31,2022-07-31
2022-08-04,Dumbbell Curl (1 Arm),Biceps,17.5,12,210,31,2022-07-31
2022-08-04,Dumbbell Curl (1 Arm),Biceps,17.5,12,210,31,2022-07-31
2022-08-04,EZ-Bar Preacher Curl,Biceps,33,8,264,31,2022-07-31
2022-08-04,EZ-Bar Preacher Curl,Biceps,33,10,330,31,2022-07-31
2022-08-04,EZ-Bar Preacher Curl,Biceps,33,7,231,31,2022-07-31
2022-08-04,EZ-Bar Preacher Curl,Biceps,33,8,264,31,2022-07-31
2022-08-04,Seated Incline Dumbbell Curl,Biceps,12.5,12,150,31,2022-07-31
2022-08-04,Seated Incline Dumbbell Curl,Biceps,12.5,10,125,31,2022-07-31
2022-08-04,Seated Incline Dumbbell Curl,Biceps,12.5,10,125,31,2022-07-31
2022-08-04,Seated Incline Dumbbell Curl,Biceps,12.5,8,100,31,2022-07-31
2022-08-05,Barbell Squat,Legs,70,6,420,31,2022-07-31
2022-08-05,Barbell Squat,Legs,90,3,270,31,2022-07-31
2022-08-05,Barbell Squat,Legs,110,4,440,31,2022-07-31
2022-08-05,Barbell Squat,Legs,110,4,440,31,2022-07-31
2022-08-05,Barbell Squat,Legs,110,4,440,31,2022-07-31
2022-08-05,Barbell Squat,Legs,110,4,440,31,2022-07-31
2022-08-05,Bulgarian Squat,Legs,35,10,350,31,2022-07-31
2022-08-05,Bulgarian Squat,Legs,35,10,350,31,2022-07-31
2022-08-05,Bulgarian Squat,Legs,35,10,350,31,2022-07-31
2022-08-05,Leg Press,Legs,160,10,1600,31,2022-07-31
2022-08-05,Leg Press,Legs,160,10,1600,31,2022-07-31
2022-08-05,Leg Press,Legs,160,10,1600,31,2022-07-31
2022-08-05,Leg Press,Legs,160,10,1600,31,2022-07-31
2022-08-05,Leg Extension Machine,Legs,40,10,400,31,2022-07-31
2022-08-05,Leg Extension Machine,Legs,40,10,400,31,2022-07-31
2022-08-05,Leg Extension Machine,Legs,40,10,400,31,2022-07-31
2022-08-05,Leg Extension Machine,Legs,40,10,400,31,2022-07-31
2022-08-05,Seated Adductor,Legs,55,17,935,31,2022-07-31
2022-08-05,Seated Adductor,Legs,55,17,935,31,2022-07-31
2022-08-05,Seated Adductor,Legs,55,14,770,31,2022-07-31
2022-08-05,Seated Adductor,Legs,55,14,770,31,2022-07-31
2022-08-05,Standing Calf Raise Machine,Legs,90,12,1080,31,2022-07-31
2022-08-05,Standing Calf Raise Machine,Legs,90,13,1170,31,2022-07-31
2022-08-05,Standing Calf Raise Machine,Legs,100,12,1200,31,2022-07-31
2022-08-05,Standing Calf Raise Machine,Legs,100,12,1200,31,2022-07-31
2022-08-05,Incline Barbell Bench Press,Chest,65,10,650,31,2022-07-31
2022-08-05,Incline Barbell Bench Press,Chest,65,10,650,31,2022-07-31
2022-08-05,Incline Barbell Bench Press,Chest,60,8,480,31,2022-07-31
2022-08-05,Lateral Machine Raise (1 Arm),Shoulders,10,10,100,31,2022-07-31
2022-08-05,Lateral Machine Raise (1 Arm),Shoulders,10,10,100,31,2022-07-31
2022-08-05,Lateral Machine Raise (1 Arm),Shoulders,10,10,100,31,2022-07-31
2022-08-06,Triceps Extension,Triceps,50,12,600,31,2022-07-31
2022-08-06,Triceps Extension,Triceps,40,12,480,31,2022-07-31
2022-08-06,Triceps Extension,Triceps,40,12,480,31,2022-07-31
2022-08-06,Triceps Extension,Triceps,40,12,480,31,2022-07-31
2022-08-06,Dumbbell Curl Alternate,Biceps,10,15,150,31,2022-07-31
2022-08-06,Dumbbell Curl Alternate,Biceps,10,15,150,31,2022-07-31
2022-08-06,Dumbbell Curl Alternate,Biceps,10,15,150,31,2022-07-31
2022-08-06,Triceps Press Smith,Triceps,50,11,550,31,2022-07-31
2022-08-06,Triceps Press Smith,Triceps,50,10,500,31,2022-07-31
2022-08-06,Triceps Press Smith,Triceps,40,10,400,31,2022-07-31
2022-08-06,Triceps Press Smith,Triceps,40,10,400,31,2022-07-31
2022-08-06,Biceps Curl Roman Bar,Biceps,25,11,275,31,2022-07-31
2022-08-06,Biceps Curl Roman Bar,Biceps,25,11,275,31,2022-07-31
2022-08-06,Biceps Curl Roman Bar,Biceps,25,11,275,31,2022-07-31
2022-08-06,Biceps Curl Roman Bar,Biceps,25,10,250,31,2022-07-31
2022-08-06,Dips,Triceps,1,13,13,31,2022-07-31
2022-08-06,Dips,Triceps,1,12,12,31,2022-07-31
2022-08-06,Dips,Triceps,1,10,10,31,2022-07-31
2022-08-06,Biceps Dumbbell Curl,Biceps,17.5,8,140,31,2022-07-31
2022-08-06,Biceps Dumbbell Curl,Biceps,17.5,8,140,31,2022-07-31
2022-08-06,Biceps Dumbbell Curl,Biceps,17.5,8,140,31,2022-07-31
2022-08-06,Biceps Dumbbell Curl,Biceps,15,6,90,31,2022-07-31
2022-08-06,Biceps Dumbbell Curl,Biceps,12.5,6,75,31,2022-07-31
2022-08-06,Biceps Dumbbell Curl,Biceps,10,6,60,31,2022-07-31
2022-08-06,Biceps Dumbbell Curl,Biceps,7.5,6,45,31,2022-07-31
2022-08-06,Biceps Dumbbell Curl,Biceps,5,6,30,31,2022-07-31
2022-08-06,Biceps Dumbbell Curl,Biceps,2.5,6,15,31,2022-07-31
2022-08-06,Cable Triceps Extension (1 Arm),Triceps,20,12,240,31,2022-07-31
2022-08-06,Cable Triceps Extension (1 Arm),Triceps,20,6,120,31,2022-07-31
2022-08-06,Cable Triceps Extension (1 Arm),Triceps,20,12,240,31,2022-07-31
2022-08-06,Cable Triceps Extension (1 Arm),Triceps,20,4,80,31,2022-07-31
2022-08-08,Flat Barbell Bench Press,Chest,75,4,300,32,2022-08-07
2022-08-08,Flat Barbell Bench Press,Chest,85,2,170,32,2022-08-07
2022-08-08,Flat Barbell Bench Press,Chest,95,1,95,32,2022-08-07
2022-08-08,Flat Barbell Bench Press,Chest,100,2,200,32,2022-08-07
2022-08-08,Flat Barbell Bench Press,Chest,100,2,200,32,2022-08-07
2022-08-08,Flat Barbell Bench Press,Chest,100,2,200,32,2022-08-07
2022-08-08,Flat Barbell Bench Press,Chest,75,9,675,32,2022-08-07
2022-08-08,Flat Barbell Bench Press,Chest,75,8,600,32,2022-08-07
2022-08-08,Incline Dumbbell Bench Press,Chest,27.5,8,220,32,2022-08-07
2022-08-08,Incline Dumbbell Bench Press,Chest,27.5,7,192.5,32,2022-08-07
2022-08-08,Seated Machine Fly,Chest,50,12,600,32,2022-08-07
2022-08-08,Seated Machine Fly,Chest,50,12,600,32,2022-08-07
2022-08-08,Seated Machine Fly,Chest,55,12,660,32,2022-08-07
2022-08-08,Seated Machine Fly,Chest,60,10,600,32,2022-08-07
2022-08-08,Cable Crossover Superior,Chest,15,10,150,32,2022-08-07
2022-08-08,Cable Crossover Superior,Chest,15,10,150,32,2022-08-07
2022-08-08,Cable Crossover Superior,Chest,15,10,150,32,2022-08-07
2022-08-08,Cable Crossover Superior,Chest,15,10,150,32,2022-08-07
2022-08-08,Arnold Dumbbell Press (1 Arm),Shoulders,15,15,225,32,2022-08-07
2022-08-08,Arnold Dumbbell Press (1 Arm),Shoulders,15,13,195,32,2022-08-07
2022-08-08,Arnold Dumbbell Press (1 Arm),Shoulders,15,12,180,32,2022-08-07
2022-08-08,Lateral Dumbbell Raise,Shoulders,12.5,10,125,32,2022-08-07
2022-08-08,Lateral Dumbbell Raise,Shoulders,12.5,10,125,32,2022-08-07
2022-08-08,Lateral Dumbbell Raise,Shoulders,12.5,10,125,32,2022-08-07
2022-08-08,Cable Face Pull,Shoulders,45,15,675,32,2022-08-07
2022-08-08,Cable Face Pull,Shoulders,45,15,675,32,2022-08-07
2022-08-08,Cable Face Pull,Shoulders,45,15,675,32,2022-08-07
2022-08-08,Cable Face Pull,Shoulders,45,15,675,32,2022-08-07
2022-08-08,EZ-Bar Skullcrusher,Triceps,33,13,429,32,2022-08-07
2022-08-08,EZ-Bar Skullcrusher,Triceps,33,12,396,32,2022-08-07
2022-08-08,EZ-Bar Skullcrusher,Triceps,33,12,396,32,2022-08-07
2022-08-08,EZ-Bar Skullcrusher,Triceps,33,12,396,32,2022-08-07
2022-08-08,Rope Push Down,Triceps,50,12,600,32,2022-08-07
2022-08-08,Rope Push Down,Triceps,60,12,720,32,2022-08-07
2022-08-08,Rope Push Down,Triceps,65,9,585,32,2022-08-07
2022-08-08,Rope Push Down,Triceps,65,8,520,32,2022-08-07
2022-08-10,Deadlift,Back,100,3,300,32,2022-08-07
2022-08-10,Deadlift,Back,120,2,240,32,2022-08-07
2022-08-10,Deadlift,Back,140,1,140,32,2022-08-07
2022-08-10,Deadlift,Back,150,1,150,32,2022-08-07
2022-08-10,Deadlift,Back,150,1,150,32,2022-08-07
2022-08-10,Deadlift,Back,150,1,150,32,2022-08-07
2022-08-10,Deadlift,Back,150,1,150,32,2022-08-07
2022-08-10,Deadlift,Back,150,1,150,32,2022-08-07
2022-08-10,Hip Thrust,Legs,100,8,800,32,2022-08-07
2022-08-10,Hip Thrust,Legs,100,10,1000,32,2022-08-07
2022-08-10,Hip Thrust,Legs,100,10,1000,32,2022-08-07
2022-08-10,Standing Leg Curl Machine (1 Leg),Legs,15,12,180,32,2022-08-07
2022-08-10,Standing Leg Curl Machine (1 Leg),Legs,15,12,180,32,2022-08-07
2022-08-10,Standing Leg Curl Machine (1 Leg),Legs,20,10,200,32,2022-08-07
2022-08-10,Nordic Curl,Legs,1,10,10,32,2022-08-07
2022-08-10,Nordic Curl,Legs,1,9,9,32,2022-08-07
2022-08-10,Nordic Curl,Legs,1,9,9,32,2022-08-07
2022-08-10,Standing Calf Raise Machine,Legs,100,12,1200,32,2022-08-07
2022-08-10,Standing Calf Raise Machine,Legs,100,12,1200,32,2022-08-07
2022-08-10,Standing Calf Raise Machine,Legs,110,12,1320,32,2022-08-07
2022-08-10,Standing Calf Raise Machine,Legs,110,12,1320,32,2022-08-07
2022-08-10,Back Extension,Back,1,15,15,32,2022-08-07
2022-08-10,Back Extension,Back,1,15,15,32,2022-08-07
2022-08-10,Back Extension,Back,1,15,15,32,2022-08-07
2022-08-10,Back Extension,Back,1,15,15,32,2022-08-07
2022-08-12,Pull Up,Back,1,4,4,32,2022-08-07
2022-08-12,Pull Up,Back,1,4,4,32,2022-08-07
2022-08-12,Pull Up,Back,1,4,4,32,2022-08-07
2022-08-12,Pull Up,Back,1,4,4,32,2022-08-07
2022-08-12,Barbell Row,Back,60,10,600,32,2022-08-07
2022-08-12,Barbell Row,Back,80,8,640,32,2022-08-07
2022-08-12,Barbell Row,Back,80,8,640,32,2022-08-07
2022-08-12,Barbell Row,Back,80,9,720,32,2022-08-07
2022-08-12,Lat Pulldown,Back,65,10,650,32,2022-08-07
2022-08-12,Lat Pulldown,Back,65,10,650,32,2022-08-07
2022-08-12,Lat Pulldown,Back,65,10,650,32,2022-08-07
2022-08-12,Lat Pulldown,Back,65,10,650,32,2022-08-07
2022-08-12,Dumbbell Row (1 Arm),Back,40,10,400,32,2022-08-07
2022-08-12,Dumbbell Row (1 Arm),Back,40,10,400,32,2022-08-07
2022-08-12,Dumbbell Row (1 Arm),Back,40,10,400,32,2022-08-07
2022-08-12,EZ-Bar Curl,Biceps,28,12,336,32,2022-08-07
2022-08-12,EZ-Bar Curl,Biceps,28,12,336,32,2022-08-07
2022-08-12,EZ-Bar Curl,Biceps,28,12,336,32,2022-08-07
2022-08-12,EZ-Bar Curl,Biceps,28,12,336,32,2022-08-07
2022-08-12,Dumbbell Hammer Spider Curl,Biceps,20,10,200,32,2022-08-07
2022-08-12,Dumbbell Hammer Spider Curl,Biceps,20,10,200,32,2022-08-07
2022-08-12,Dumbbell Hammer Spider Curl,Biceps,20,10,200,32,2022-08-07
2022-08-12,Dumbbell Hammer Spider Curl,Biceps,20,10,200,32,2022-08-07
2022-08-12,Biceps Dumbbell Curl,Biceps,30,8,240,32,2022-08-07
2022-08-12,Biceps Dumbbell Curl,Biceps,30,8,240,32,2022-08-07
2022-08-12,Biceps Dumbbell Curl,Biceps,30,8,240,32,2022-08-07
2022-08-12,Hanging Knee Raise,Abs,1,10,10,32,2022-08-07
2022-08-12,Hanging Knee Raise,Abs,1,10,10,32,2022-08-07
2022-08-12,Hanging Knee Raise,Abs,1,10,10,32,2022-08-07
2022-08-13,Barbell Squat,Legs,70,5,350,32,2022-08-07
2022-08-13,Barbell Squat,Legs,90,2,180,32,2022-08-07
2022-08-13,Barbell Squat,Legs,100,2,200,32,2022-08-07
2022-08-13,Barbell Squat,Legs,110,5,550,32,2022-08-07
2022-08-13,Barbell Squat,Legs,110,5,550,32,2022-08-07
2022-08-13,Barbell Squat,Legs,110,5,550,32,2022-08-07
2022-08-13,Barbell Squat,Legs,110,5,550,32,2022-08-07
2022-08-13,Bulgarian Squat,Legs,30,10,300,32,2022-08-07
2022-08-13,Bulgarian Squat,Legs,30,10,300,32,2022-08-07
2022-08-13,Bulgarian Squat,Legs,30,10,300,32,2022-08-07
2022-08-13,Leg Press,Legs,160,10,1600,32,2022-08-07
2022-08-13,Leg Press,Legs,180,8,1440,32,2022-08-07
2022-08-13,Leg Press,Legs,180,8,1440,32,2022-08-07
2022-08-13,Leg Press,Legs,180,8,1440,32,2022-08-07
2022-08-13,Seated Adductor,Legs,55,14,770,32,2022-08-07
2022-08-13,Seated Adductor,Legs,55,17,935,32,2022-08-07
2022-08-13,Seated Adductor,Legs,55,15,825,32,2022-08-07
2022-08-13,Seated Adductor,Legs,55,15,825,32,2022-08-07
2022-08-13,Standing Calf Raise Machine,Legs,100,12,1200,32,2022-08-07
2022-08-13,Standing Calf Raise Machine,Legs,110,12,1320,32,2022-08-07
2022-08-13,Standing Calf Raise Machine,Legs,120,10,1200,32,2022-08-07
2022-08-13,Standing Calf Raise Machine,Legs,120,12,1440,32,2022-08-07
2022-08-13,Standing Calf Raise Machine,Legs,120,12,1440,32,2022-08-07
